collect_scheduled_date,collect_token,datetime_from,datetime_to,pickup_date,Creation Date,Modified Date,dependents_qty,household,preferred_contact_methods,preferred_languages,sex,status,year_month,dw,age_group,days_since_last_pickup,days_diff_scheduled_actual,rescheduled_flag,month,total_visits,avg_days_between_pickups,is_single_pickup,return_binary,distance_to_center,location_cluster
2024-04-04 3:00,KDWTP9,2024-04-04 3:00,2024-04-04 3:00,2024-04-16 16:45,2023-12-04 15:06,2024-04-16 16:45,8,yes,SMS,"Arabic , English",Male,Active,Apr-24,yes,"[45, 50)",33,12,1,4,10,27.77777777777778,FALSE,Yes,10.470843659978543,4
2024-05-04 3:00,QXXJN9,2024-05-04 3:00,2024-05-04 3:00,2024-05-01 17:14,2023-12-04 15:06,2024-05-01 17:14,8,yes,SMS,"Arabic , English",Male,Active,May-24,yes,"[45, 50)",15,-3,1,5,10,27.77777777777778,FALSE,Yes,10.470843659978543,4
2024-06-01 3:00,43N8IV,2024-06-01 3:00,2024-06-01 3:00,2024-06-26 17:01,2023-12-04 15:06,2024-06-26 17:01,8,yes,SMS,"Arabic , English",Male,Active,Jun-24,yes,"[45, 50)",55,25,1,6,10,27.77777777777778,FALSE,Yes,10.470843659978543,4
2024-06-01 3:00,43N8IV,2024-06-01 3:00,2024-06-01 3:00,2024-06-26 17:01,2024-07-30 21:33,2024-08-02 11:22,8,yes,SMS,"Arabic , English",Male,Active,Jun-24,yes,"[45, 50)",0,25,1,6,10,27.77777777777778,FALSE,Yes,10.470843659978543,4
2024-07-26 3:00,P8KQYJ,2024-07-26 3:00,2024-07-26 3:00,2024-07-24 17:16,2023-12-04 15:06,2024-07-24 17:16,8,yes,SMS,"Arabic , English",Male,Active,Jul-24,yes,"[45, 50)",28,-2,1,7,10,27.77777777777778,FALSE,Yes,10.470843659978543,4
2024-08-15 3:00,KJUJKF,2024-08-15 3:00,2024-08-15 3:00,2024-08-14 15:42,2023-12-04 15:06,2024-08-14 15:42,8,yes,SMS,"Arabic , English",Male,Active,Aug-24,yes,"[45, 50)",20,-1,1,8,10,27.77777777777778,FALSE,No,10.470843659978543,4
2023-12-11 4:00,4RRNM0,2023-12-11 4:00,2023-12-11 4:00,2023-12-11 19:28,2023-12-11 19:28,2024-02-19 10:15,1,yes,WhatsApp,English,Male,Closed,Dec-23,yes,"[40, 45)",0,0,1,12,4,30.666666666666668,FALSE,Yes,1.3346727735713968,0
2024-01-11 4:00,H194KP,2024-01-11 4:00,2024-01-11 4:00,2024-01-11 18:54,2023-12-11 19:28,2024-02-19 10:15,1,yes,WhatsApp,English,Male,Closed,Jan-24,yes,"[40, 45)",30,0,1,1,4,30.666666666666668,FALSE,Yes,1.3346727735713968,0
2024-02-11 4:00,ITTZ6U,2024-02-11 4:00,2024-02-11 4:00,2024-02-13 19:26,2023-12-11 19:28,2024-02-19 10:15,1,yes,WhatsApp,English,Male,Closed,Feb-24,yes,"[40, 45)",33,2,1,2,4,30.666666666666668,FALSE,Yes,1.3346727735713968,0
2024-03-15 3:00,SMFS0N,2024-03-15 3:00,2024-03-15 3:00,2024-03-14 18:03,2023-12-11 19:28,2024-03-14 18:04,1,yes,WhatsApp,English,Male,Closed,Mar-24,yes,"[40, 45)",29,-1,1,3,4,30.666666666666668,FALSE,No,1.3346727735713968,0
2023-12-11 4:00,B515ZL,2023-12-11 4:00,2023-12-11 4:00,2023-12-11 18:55,2023-12-11 18:54,2024-02-19 10:15,4,yes,SMS,Arabic,Female,Active,Dec-23,yes,"[50, 55)",0,0,1,12,8,34.142857142857146,FALSE,Yes,7.381158191846433,2
2024-01-11 4:00,WGHMKV,2024-01-11 4:00,2024-01-11 4:00,2024-01-15 19:10,2023-12-11 18:54,2024-02-19 10:15,4,yes,SMS,Arabic,Female,Active,Jan-24,yes,"[50, 55)",35,4,1,1,8,34.142857142857146,FALSE,No,7.381158191846433,2
2024-03-18 15:44,ER3SKY,2024-03-18 15:44,2024-03-18 15:44,2024-03-18 15:45,2024-03-18 15:44,2024-03-18 15:45,4,yes,SMS,Arabic,Female,Active,Mar-24,yes,"[50, 55)",62,0,1,3,8,34.142857142857146,FALSE,Yes,7.381158191846433,2
2024-04-11 3:00,5PIYF2,2024-04-11 3:00,2024-04-11 3:00,2024-04-18 17:40,2023-12-11 18:55,2024-04-18 17:40,4,yes,SMS,Arabic,Female,Active,Apr-24,yes,"[50, 55)",31,7,1,4,8,34.142857142857146,FALSE,Yes,7.381158191846433,2
2024-06-18 3:00,S1UDPP,2024-06-18 3:00,2024-06-18 3:00,2024-06-05 15:17,2023-12-11 18:55,2024-06-05 15:17,4,yes,SMS,Arabic,Female,Active,Jun-24,yes,"[50, 55)",47,-13,1,6,8,34.142857142857146,FALSE,Yes,7.381158191846433,2
2024-06-18 3:00,S1UDPP,2024-06-18 3:00,2024-06-18 3:00,2024-06-05 15:17,2024-07-30 21:33,2024-08-02 11:25,4,yes,SMS,Arabic,Female,Active,Jun-24,yes,"[50, 55)",0,-13,1,6,8,34.142857142857146,FALSE,No,7.381158191846433,2
2024-08-05 3:00,5UE05J,2024-08-05 3:00,2024-08-05 3:00,2024-08-08 15:33,2023-12-11 18:55,2024-08-08 15:33,4,yes,SMS,Arabic,Female,Active,Aug-24,yes,"[50, 55)",64,3,1,8,8,34.142857142857146,FALSE,Yes,7.381158191846433,2
2024-08-05 3:00,5UE05J,2024-08-05 3:00,2024-08-05 3:00,2024-08-08 15:33,2024-07-30 21:33,2024-08-08 15:33,4,yes,SMS,Arabic,Female,Active,Aug-24,yes,"[50, 55)",0,3,1,8,8,34.142857142857146,FALSE,No,7.381158191846433,2
2023-11-29 4:00,9P0SA6,2023-11-29 4:00,2023-11-29 4:00,2023-11-29 17:12,2023-11-29 17:10,2024-02-19 10:19,6,yes,"SMS , WhatsApp",Arabic,Male,Active,Nov-23,yes,"[35, 40)",0,0,1,11,7,40.333333333333336,FALSE,Yes,541.9814014,1
2023-12-29 4:00,9EGNX5,2023-12-29 4:00,2023-12-29 4:00,2023-12-28 19:21,2023-11-29 17:10,2024-02-19 10:19,6,yes,"SMS , WhatsApp",Arabic,Male,Active,Dec-23,yes,"[35, 40)",29,-1,1,12,7,40.333333333333336,FALSE,Yes,541.9814014,1
2024-02-29 4:00,CXCMGV,2024-02-29 4:00,2024-02-29 4:00,2024-02-13 16:13,2023-11-29 17:10,2024-02-19 10:19,6,yes,"SMS , WhatsApp",Arabic,Male,Active,Feb-24,yes,"[35, 40)",46,-16,1,2,7,40.333333333333336,FALSE,No,541.9814014,1
2024-06-16 3:00,1LK1KJ,2024-06-16 3:00,2024-06-16 3:00,2024-05-16 15:35,2023-11-29 17:10,2024-05-16 15:35,6,yes,"SMS , WhatsApp",Arabic,Male,Active,May-24,yes,"[35, 40)",92,-31,1,5,7,40.333333333333336,FALSE,Yes,541.9814014,1
2024-05-17 3:00,67EGJP,2024-05-17 3:00,2024-05-17 3:00,2024-06-18 16:15,2023-11-29 17:10,2024-06-18 16:15,6,yes,"SMS , WhatsApp",Arabic,Male,Active,Jun-24,yes,"[35, 40)",33,32,1,6,7,40.333333333333336,FALSE,Yes,541.9814014,1
2024-05-17 3:00,67EGJP,2024-05-17 3:00,2024-05-17 3:00,2024-06-18 16:15,2024-07-30 21:33,2024-08-02 11:22,6,yes,"SMS , WhatsApp",Arabic,Male,Active,Jun-24,yes,"[35, 40)",0,32,1,6,7,40.333333333333336,FALSE,Yes,541.9814014,1
2024-07-17 3:00,USKZCI,2024-07-17 3:00,2024-07-17 3:00,2024-07-30 17:10,2023-11-29 17:10,2024-07-30 17:10,6,yes,"SMS , WhatsApp",Arabic,Male,Active,Jul-24,yes,"[35, 40)",42,13,1,7,7,40.333333333333336,FALSE,No,541.9814014,1
2023-11-30 4:00,Q2HQNU,2023-11-30 4:00,2023-11-30 4:00,2023-11-30 19:03,2023-11-30 19:01,2024-02-19 10:19,4,yes,SMS,"Swahili , French",Female,Active,Nov-23,yes,"[40, 45)",0,0,1,11,8,37.85714285714285,FALSE,Yes,8.486677143123762,2
2024-01-15 4:00,7108X5,2024-01-15 4:00,2024-01-15 4:00,2024-01-15 16:30,2024-01-15 16:29,2024-02-19 10:05,4,yes,SMS,"Swahili , French",Female,Active,Jan-24,yes,"[40, 45)",45,0,1,1,8,37.85714285714285,FALSE,Yes,8.486677143123762,2
2024-02-15 4:00,ZB9MXS,2024-02-15 4:00,2024-02-15 4:00,2024-02-15 17:00,2024-01-15 16:29,2024-02-19 10:05,4,yes,SMS,"Swahili , French",Female,Active,Feb-24,yes,"[40, 45)",31,0,1,2,8,37.85714285714285,FALSE,Yes,8.486677143123762,2
2024-03-15 3:00,LZKUQ7,2024-03-15 3:00,2024-03-15 3:00,2024-03-18 16:12,2024-01-15 16:29,2024-03-18 16:12,4,yes,SMS,"Swahili , French",Female,Active,Mar-24,yes,"[40, 45)",31,3,1,3,8,37.85714285714285,FALSE,Yes,8.486677143123762,2
2024-04-15 3:00,3MOVAY,2024-04-15 3:00,2024-04-15 3:00,2024-04-16 15:58,2024-01-15 16:29,2024-04-16 15:58,4,yes,SMS,"Swahili , French",Female,Active,Apr-24,yes,"[40, 45)",28,1,1,4,8,37.85714285714285,FALSE,Yes,8.486677143123762,2
2024-05-15 3:00,YNI4KF,2024-05-15 3:00,2024-05-15 3:00,2024-05-15 15:45,2024-01-15 16:29,2024-05-15 15:45,4,yes,SMS,"Swahili , French",Female,Active,May-24,yes,"[40, 45)",28,0,1,5,8,37.85714285714285,FALSE,No,8.486677143123762,2
2024-07-15 3:00,ZYJ5HT,2024-07-15 3:00,2024-07-15 3:00,2024-07-22 17:17,2024-01-15 16:30,2024-07-22 17:17,4,yes,SMS,"Swahili , French",Female,Active,Jul-24,yes,"[40, 45)",68,7,1,7,8,37.85714285714285,FALSE,Yes,8.486677143123762,2
2024-08-15 3:00,UMDKGV,2024-08-15 3:00,2024-08-15 3:00,2024-08-26 14:58,2024-01-15 16:30,2024-08-26 14:58,4,yes,SMS,"Swahili , French",Female,Active,Aug-24,yes,"[40, 45)",34,11,1,8,8,37.85714285714285,FALSE,No,8.486677143123762,2
2023-12-28 4:00,IF3ICC,2023-12-28 4:00,2023-12-28 4:00,2023-12-28 16:16,2023-12-28 16:15,2024-02-19 10:10,1,yes,WhatsApp,"Arabic , English",Female,Active,Dec-23,yes,"[40, 45)",0,0,1,12,2,34,FALSE,Yes,7.409903324425734,2
2024-01-28 4:00,57BPKU,2024-01-28 4:00,2024-01-28 4:00,2024-01-31 18:29,2023-12-22 15:35,2024-02-19 10:11,1,yes,WhatsApp,"Arabic , English",Female,Active,Jan-24,yes,"[40, 45)",34,3,1,1,2,34,FALSE,No,7.409903324425734,2
2023-12-06 4:00,JSN7SC,2023-12-06 4:00,2023-12-06 4:00,2023-12-06 19:13,2023-11-06 16:30,2024-02-19 10:30,5,yes,Email,"French , English",Male,Pending,Dec-23,yes,"[45, 50)",0,0,1,12,10,28.22222222222222,FALSE,Yes,8.740660423561634,0
2024-01-04 4:00,S7WLYE,2024-01-04 4:00,2024-01-04 4:00,2024-01-04 19:21,2024-01-04 19:21,2024-02-19 10:09,5,yes,Email,"French , English",Male,Pending,Jan-24,yes,"[45, 50)",29,0,1,1,10,28.22222222222222,FALSE,Yes,8.740660423561634,0
2024-02-06 4:00,W55MEZ,2024-02-06 4:00,2024-02-06 4:00,2024-02-06 19:12,2023-11-06 16:30,2024-02-19 10:30,5,yes,Email,"French , English",Male,Pending,Feb-24,yes,"[45, 50)",32,0,1,2,10,28.22222222222222,FALSE,Yes,8.740660423561634,0
2024-03-07 4:00,7LJARQ,2024-03-07 4:00,2024-03-07 4:00,2024-03-06 19:09,2023-11-06 16:30,2024-03-06 19:09,5,yes,Email,"French , English",Male,Pending,Mar-24,yes,"[45, 50)",28,-1,1,3,10,28.22222222222222,FALSE,Yes,8.740660423561634,0
2024-04-07 3:00,2FQ0GY,2024-04-07 3:00,2024-04-07 3:00,2024-04-15 17:49,2023-11-06 16:30,2024-04-15 17:49,5,yes,Email,"French , English",Male,Pending,Apr-24,yes,"[45, 50)",39,8,1,4,10,28.22222222222222,FALSE,Yes,8.740660423561634,0
2024-05-07 3:00,17NQV8,2024-05-07 3:00,2024-05-07 3:00,2024-05-15 18:04,2023-11-06 16:30,2024-05-15 18:04,5,yes,Email,"French , English",Male,Pending,May-24,yes,"[45, 50)",30,8,1,5,10,28.22222222222222,FALSE,Yes,8.740660423561634,0
2024-06-15 3:00,PQBCPU,2024-06-15 3:00,2024-06-15 3:00,2024-06-18 17:50,2023-11-06 16:30,2024-06-18 17:50,5,yes,Email,"French , English",Male,Pending,Jun-24,yes,"[45, 50)",33,3,1,6,10,28.22222222222222,FALSE,Yes,8.740660423561634,0
2024-06-15 3:00,PQBCPU,2024-06-15 3:00,2024-06-15 3:00,2024-06-18 17:50,2024-07-30 21:33,2024-08-02 11:26,5,yes,Email,"French , English",Male,Pending,Jun-24,yes,"[45, 50)",0,3,1,6,10,28.22222222222222,FALSE,Yes,8.740660423561634,0
2024-07-15 3:00,FJOQZE,2024-07-15 3:00,2024-07-15 3:00,2024-07-22 17:48,2023-11-06 16:31,2024-07-22 17:48,5,yes,Email,"French , English",Male,Pending,Jul-24,yes,"[45, 50)",33,7,1,7,10,28.22222222222222,FALSE,Yes,8.740660423561634,0
2024-08-15 3:00,TIM2KC,2024-08-15 3:00,2024-08-15 3:00,2024-08-22 15:09,2023-11-06 16:31,2024-08-22 15:09,5,yes,Email,"French , English",Male,Pending,Aug-24,yes,"[45, 50)",30,7,1,8,10,28.22222222222222,FALSE,No,8.740660423561634,0
2023-12-04 4:00,LV7VGS,2023-12-04 4:00,2023-12-04 4:00,2023-12-04 17:43,2023-12-04 17:41,2024-02-19 10:18,2,yes,Phone Call,Somali,Male,Active,Dec-23,yes,"[50, 55)",0,0,1,12,10,27,FALSE,No,6.109613091450624,2
2024-02-06 4:00,CFFFR7,2024-02-06 4:00,2024-02-06 4:00,2024-02-05 16:34,2023-11-06 19:06,2024-02-19 10:29,2,yes,Phone Call,Somali,Male,Active,Feb-24,yes,"[50, 55)",62,-1,1,2,10,27,FALSE,Yes,6.109613091450624,2
2024-01-03 4:00,ZC9K1I,2024-01-03 4:00,2024-01-03 4:00,2024-02-05 16:34,2024-01-03 17:22,2024-02-19 10:09,2,yes,Phone Call,Somali,Male,Active,Feb-24,yes,"[50, 55)",0,33,1,2,10,27,FALSE,Yes,6.109613091450624,2
2024-03-06 4:00,BUL2M6,2024-03-06 4:00,2024-03-06 4:00,2024-03-06 19:05,2023-11-06 19:06,2024-03-06 19:05,2,yes,Phone Call,Somali,Male,Active,Mar-24,yes,"[50, 55)",30,0,1,3,10,27,FALSE,Yes,6.109613091450624,2
2024-04-06 3:00,B29H17,2024-04-06 3:00,2024-04-06 3:00,2024-04-04 16:02,2023-11-06 19:06,2024-04-04 16:02,2,yes,Phone Call,Somali,Male,Active,Apr-24,yes,"[50, 55)",28,-2,1,4,10,27,FALSE,No,6.109613091450624,2
2024-06-06 3:00,NKEUCE,2024-06-06 3:00,2024-06-06 3:00,2024-06-06 15:48,2023-11-06 19:06,2024-06-06 15:48,2,yes,Phone Call,Somali,Male,Active,Jun-24,yes,"[50, 55)",62,0,1,6,10,27,FALSE,Yes,6.109613091450624,2
2024-06-06 3:00,NKEUCE,2024-06-06 3:00,2024-06-06 3:00,2024-06-06 15:48,2024-07-30 21:33,2024-08-02 11:22,2,yes,Phone Call,Somali,Male,Active,Jun-24,yes,"[50, 55)",0,0,1,6,10,27,FALSE,Yes,6.109613091450624,2
2024-07-06 3:00,CBC4R2,2024-07-06 3:00,2024-07-06 3:00,2024-07-03 17:52,2023-11-06 19:06,2024-07-03 17:52,2,yes,Phone Call,Somali,Male,Active,Jul-24,yes,"[50, 55)",27,-3,1,7,10,27,FALSE,Yes,6.109613091450624,2
2024-07-06 3:00,CBC4R2,2024-07-06 3:00,2024-07-06 3:00,2024-07-03 17:52,2024-07-30 21:33,2024-08-02 11:28,2,yes,Phone Call,Somali,Male,Active,Jul-24,yes,"[50, 55)",0,-3,1,7,10,27,FALSE,Yes,6.109613091450624,2
2024-08-03 3:00,AA5TP1,2024-08-03 3:00,2024-08-03 3:00,2024-08-06 18:07,2023-11-06 19:06,2024-08-06 18:07,2,yes,Phone Call,Somali,Male,Active,Aug-24,yes,"[50, 55)",34,3,1,8,10,27,FALSE,No,6.109613091450624,2
2023-11-07 4:00,NXI6FI,2023-11-07 4:00,2023-11-07 4:00,2023-11-07 19:30,2023-11-07 15:59,2024-02-19 10:29,5,yes,"SMS , Email","Arabic , English",Female,Active,Nov-23,yes,"[50, 55)",0,0,1,11,8,28.571428571428573,FALSE,Yes,9.955767052046324,2
2023-12-12 4:00,O6F5KU,2023-12-12 4:00,2023-12-12 4:00,2023-12-12 15:31,2023-12-12 15:30,2024-02-19 10:15,5,yes,"SMS , Email","Arabic , English",Female,Active,Dec-23,yes,"[50, 55)",34,0,1,12,8,28.571428571428573,FALSE,Yes,9.955767052046324,2
2024-01-23 4:00,8936CQ,2024-01-23 4:00,2024-01-23 4:00,2024-01-23 16:57,2024-01-23 16:57,2024-02-19 10:02,5,yes,"SMS , Email","Arabic , English",Female,Active,Jan-24,yes,"[50, 55)",42,0,1,1,8,28.571428571428573,FALSE,Yes,9.955767052046324,2
2024-02-29 4:00,D530PC,2024-02-29 4:00,2024-02-29 4:00,2024-02-28 16:34,2023-11-07 15:59,2024-02-28 16:34,5,yes,"SMS , Email","Arabic , English",Female,Active,Feb-24,yes,"[50, 55)",35,-1,1,2,8,28.571428571428573,FALSE,Yes,9.955767052046324,2
2024-03-29 3:00,1KZYCW,2024-03-29 3:00,2024-03-29 3:00,2024-03-26 15:54,2023-11-07 15:59,2024-03-26 15:54,5,yes,"SMS , Email","Arabic , English",Female,Active,Mar-24,yes,"[50, 55)",26,-3,1,3,8,28.571428571428573,FALSE,Yes,9.955767052046324,2
2024-04-29 3:00,RIK1HD,2024-04-29 3:00,2024-04-29 3:00,2024-04-29 14:47,2023-11-07 15:59,2024-04-29 14:47,5,yes,"SMS , Email","Arabic , English",Female,Active,Apr-24,yes,"[50, 55)",33,0,1,4,8,28.571428571428573,FALSE,Yes,9.955767052046324,2
2024-05-29 3:00,G8BL5V,2024-05-29 3:00,2024-05-29 3:00,2024-05-29 15:10,2023-11-07 15:59,2024-05-29 15:10,5,yes,"SMS , Email","Arabic , English",Female,Active,May-24,yes,"[50, 55)",30,0,1,5,8,28.571428571428573,FALSE,Yes,9.955767052046324,2
2024-05-29 3:00,G8BL5V,2024-05-29 3:00,2024-05-29 3:00,2024-05-29 15:10,2024-07-30 21:33,2024-08-02 11:32,5,yes,"SMS , Email","Arabic , English",Female,Active,May-24,yes,"[50, 55)",0,0,1,5,8,28.571428571428573,FALSE,No,9.955767052046324,2
2023-11-22 4:00,6ZV7LN,2023-11-22 4:00,2023-11-22 4:00,2023-11-22 17:19,2023-11-22 17:16,2024-02-19 10:23,1,yes,SMS,"Arabic , Tigrinya",Male,Closed,Nov-23,yes,"[25, 30)",0,0,1,11,11,25.5,FALSE,Yes,0.7138530969465091,0
2023-12-22 4:00,GILHVR,2023-12-22 4:00,2023-12-22 4:00,2023-12-28 18:25,2023-11-22 17:16,2024-02-19 10:23,1,yes,SMS,"Arabic , Tigrinya",Male,Closed,Dec-23,yes,"[25, 30)",36,6,1,12,11,25.5,FALSE,Yes,0.7138530969465091,0
2024-02-01 4:00,KBLSV5,2024-02-01 4:00,2024-02-01 4:00,2024-01-31 16:06,2023-11-22 17:17,2024-02-19 10:23,1,yes,SMS,"Arabic , Tigrinya",Male,Closed,Jan-24,yes,"[25, 30)",33,-1,1,1,11,25.5,FALSE,Yes,0.7138530969465091,0
2024-03-03 4:00,EFMXK6,2024-03-03 4:00,2024-03-03 4:00,2024-03-05 17:54,2023-11-22 17:17,2024-03-05 17:54,1,yes,SMS,"Arabic , Tigrinya",Male,Closed,Mar-24,yes,"[25, 30)",34,2,1,3,11,25.5,FALSE,Yes,0.7138530969465091,0
2024-04-01 3:00,GZ6F1B,2024-04-01 3:00,2024-04-01 3:00,2024-04-02 14:04,2023-11-22 17:17,2024-04-02 14:04,1,yes,SMS,"Arabic , Tigrinya",Male,Closed,Apr-24,yes,"[25, 30)",27,1,1,4,11,25.5,FALSE,Yes,0.7138530969465091,0
2024-05-02 3:00,AQ0BXZ,2024-05-02 3:00,2024-05-02 3:00,2024-05-02 14:40,2023-11-22 17:17,2024-05-02 14:40,1,yes,SMS,"Arabic , Tigrinya",Male,Closed,May-24,yes,"[25, 30)",30,0,1,5,11,25.5,FALSE,Yes,0.7138530969465091,0
2024-06-01 3:00,3213LH,2024-06-01 3:00,2024-06-01 3:00,2024-05-30 17:41,2023-11-22 17:17,2024-05-30 17:41,1,yes,SMS,"Arabic , Tigrinya",Male,Closed,May-24,yes,"[25, 30)",28,-2,1,5,11,25.5,FALSE,Yes,0.7138530969465091,0
2024-06-01 3:00,3213LH,2024-06-01 3:00,2024-06-01 3:00,2024-05-30 17:41,2024-07-30 21:33,2024-08-02 11:23,1,yes,SMS,"Arabic , Tigrinya",Male,Closed,May-24,yes,"[25, 30)",0,-2,1,5,11,25.5,FALSE,Yes,0.7138530969465091,0
2024-07-02 3:00,9RZPIK,2024-07-02 3:00,2024-07-02 3:00,2024-07-03 16:12,2023-11-22 17:17,2024-07-03 16:12,1,yes,SMS,"Arabic , Tigrinya",Male,Closed,Jul-24,yes,"[25, 30)",33,1,1,7,11,25.5,FALSE,Yes,0.7138530969465091,0
2024-07-02 3:00,9RZPIK,2024-07-02 3:00,2024-07-02 3:00,2024-07-03 16:12,2024-07-30 21:33,2024-08-02 11:29,1,yes,SMS,"Arabic , Tigrinya",Male,Closed,Jul-24,yes,"[25, 30)",0,1,1,7,11,25.5,FALSE,Yes,0.7138530969465091,0
2024-08-01 3:00,ZMSWP2,2024-08-01 3:00,2024-08-01 3:00,2024-08-06 17:32,2023-11-22 17:17,2024-08-06 17:32,1,yes,SMS,"Arabic , Tigrinya",Male,Closed,Aug-24,yes,"[25, 30)",34,5,1,8,11,25.5,FALSE,No,0.7138530969465091,0
2023-12-05 4:00,4I9BUU,2023-12-05 4:00,2023-12-05 4:00,2023-12-05 17:14,2023-12-05 17:13,2024-02-19 10:17,2,yes,"Email , WhatsApp",Afrikaans,Female,Active,Dec-23,yes,"[25, 30)",0,0,1,12,10,26.11111111111111,FALSE,Yes,8.400379289553273,2
2024-01-05 4:00,2NVTRS,2024-01-05 4:00,2024-01-05 4:00,2024-01-02 18:14,2023-12-05 17:13,2024-02-19 10:17,2,yes,"Email , WhatsApp",Afrikaans,Female,Active,Jan-24,yes,"[25, 30)",28,-3,1,1,10,26.11111111111111,FALSE,Yes,8.400379289553273,2
2024-02-05 4:00,QKI51Z,2024-02-05 4:00,2024-02-05 4:00,2024-02-05 17:40,2023-12-05 17:14,2024-02-19 10:17,2,yes,"Email , WhatsApp",Afrikaans,Female,Active,Feb-24,yes,"[25, 30)",33,0,1,2,10,26.11111111111111,FALSE,Yes,8.400379289553273,2
2024-04-05 3:00,RGP946,2024-04-05 3:00,2024-04-05 3:00,2024-04-02 17:17,2023-12-05 17:14,2024-04-02 17:17,2,yes,"Email , WhatsApp",Afrikaans,Female,Active,Apr-24,yes,"[25, 30)",56,-3,1,4,10,26.11111111111111,FALSE,Yes,8.400379289553273,2
2024-05-05 3:00,X5UC02,2024-05-05 3:00,2024-05-05 3:00,2024-05-01 16:06,2023-12-05 17:14,2024-05-01 16:06,2,yes,"Email , WhatsApp",Afrikaans,Female,Active,May-24,yes,"[25, 30)",28,-4,1,5,10,26.11111111111111,FALSE,Yes,8.400379289553273,2
2024-06-05 3:00,2W8LEQ,2024-06-05 3:00,2024-06-05 3:00,2024-06-03 15:32,2023-12-05 17:14,2024-06-03 15:32,2,yes,"Email , WhatsApp",Afrikaans,Female,Active,Jun-24,yes,"[25, 30)",32,-2,1,6,10,26.11111111111111,FALSE,Yes,8.400379289553273,2
2024-06-05 3:00,2W8LEQ,2024-06-05 3:00,2024-06-05 3:00,2024-06-03 15:32,2024-07-30 21:33,2024-08-02 11:26,2,yes,"Email , WhatsApp",Afrikaans,Female,Active,Jun-24,yes,"[25, 30)",0,-2,1,6,10,26.11111111111111,FALSE,Yes,8.400379289553273,2
2024-07-05 3:00,GXC1KV,2024-07-05 3:00,2024-07-05 3:00,2024-07-02 14:47,2023-12-05 17:14,2024-07-02 14:47,2,yes,"Email , WhatsApp",Afrikaans,Female,Active,Jul-24,yes,"[25, 30)",28,-3,1,7,10,26.11111111111111,FALSE,Yes,8.400379289553273,2
2024-07-05 3:00,GXC1KV,2024-07-05 3:00,2024-07-05 3:00,2024-07-02 14:47,2024-07-30 21:33,2024-08-02 11:24,2,yes,"Email , WhatsApp",Afrikaans,Female,Active,Jul-24,yes,"[25, 30)",0,-3,1,7,10,26.11111111111111,FALSE,Yes,8.400379289553273,2
2024-08-02 3:00,AA5T7Z,2024-08-02 3:00,2024-08-02 3:00,2024-08-01 15:37,2023-12-05 17:14,2024-08-01 15:37,2,yes,"Email , WhatsApp",Afrikaans,Female,Active,Aug-24,yes,"[25, 30)",30,-1,1,8,10,26.11111111111111,FALSE,No,8.400379289553273,2
2023-12-12 4:00,FF6HX4,2023-12-12 4:00,2023-12-12 4:00,2023-12-12 17:49,2023-12-12 17:47,2024-02-19 10:15,2,yes,SMS,"Amharic , English",Female,Active,Dec-23,yes,"[40, 45)",0,0,1,12,5,31,FALSE,Yes,9.249088416,4
2024-01-09 4:00,QZCIII,2024-01-09 4:00,2024-01-09 4:00,2024-01-09 18:35,2024-01-09 18:34,2024-02-19 10:07,2,yes,SMS,"Amharic , English",Female,Active,Jan-24,yes,"[40, 45)",28,0,1,1,5,31,FALSE,Yes,9.249088416,4
2024-02-12 4:00,1N6R37,2024-02-12 4:00,2024-02-12 4:00,2024-02-12 18:25,2023-12-12 17:47,2024-02-19 10:15,2,yes,SMS,"Amharic , English",Female,Active,Feb-24,yes,"[40, 45)",33,0,1,2,5,31,FALSE,Yes,9.249088416,4
2024-03-12 3:00,VBC9GM,2024-03-12 3:00,2024-03-12 3:00,2024-03-14 17:58,2023-12-12 17:47,2024-03-14 17:58,2,yes,SMS,"Amharic , English",Female,Active,Mar-24,yes,"[40, 45)",30,2,1,3,5,31,FALSE,Yes,9.249088416,4
2024-04-12 3:00,9O88GQ,2024-04-12 3:00,2024-04-12 3:00,2024-04-17 17:21,2023-12-12 17:48,2024-04-17 17:21,2,yes,SMS,"Amharic , English",Female,Active,Apr-24,yes,"[40, 45)",33,5,1,4,5,31,FALSE,No,9.249088416,4
2024-02-23 4:00,PGTJ9R,2024-02-23 4:00,2024-02-23 4:00,2024-02-22 18:07,2024-02-22 18:07,2024-02-22 18:08,5,yes,SMS,"Somali , English",Male,Closed,Feb-24,yes,"[55, 60)",0,-1,1,2,2,24,FALSE,Yes,9.301671494243092,4
2024-03-18 3:00,RRYD8B,2024-03-18 3:00,2024-03-18 3:00,2024-03-18 15:37,2024-03-18 15:37,2024-03-18 15:37,5,yes,SMS,"Somali , English",Male,Closed,Mar-24,yes,"[55, 60)",24,0,1,3,2,24,FALSE,No,9.301671494243092,4
2023-11-01 3:00,F8S8E0,2023-11-01 3:00,2023-11-01 3:00,2023-11-01 15:37,2023-11-01 15:36,2024-02-19 10:31,2,yes,WhatsApp,Turkish,Female,Active,Nov-23,yes,"[40, 45)",0,0,1,11,7,46.16666666666666,FALSE,Yes,9.354574113431058,0
